  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 16  30  0.822 0.452 0.495 -0.297 -0.370   11.2714 9.8621 7.6880
 17  30  0.595 -0.018 0.577 -0.095 -0.094   11.8732 10.3734 8.1143
 18  30  1.013 0.893 0.389 -0.472 -0.589   11.9055 10.3300 7.9320
 19  30  0.825 0.792 0.769 -0.324 -0.327   11.3335 9.7745 7.5704
 20  30  0.847 0.917 0.629 -0.341 -0.358   10.9787 9.4911 7.4195
 21  30  0.839 0.524 0.739 -0.337 -0.342   11.5242 10.0768 8.0083
 22  30  0.672 0.486 0.692 -0.173 -0.170   11.1471 9.7744 7.8010
 23  30  0.944 0.834 0.380 -0.418 -0.489   11.0556 9.6454 7.7821
 24  30  0.791 0.351 0.443 -0.255 -0.368   11.0783 9.5673 7.3522
 25  30  0.740 0.478 0.701 -0.240 -0.241   11.6688 10.2671 8.0521
 26  30  0.932 0.819 0.408 -0.408 -0.473   11.4493 9.9244 7.8243
 27  30  1.030 0.795 0.501 -0.490 -0.606   11.6432 10.3210 8.3555
 28  30  0.793 0.576 0.747 -0.291 -0.296   11.7349 10.3585 8.0540
 29  30  0.665 0.398 0.460 -0.158 -0.175   11.5455 10.0126 7.8082
 30  30  0.615 0.267 0.600 -0.115 -0.116   11.6260 10.1316 7.8205
 31  30  0.793 0.509 0.555 -0.280 -0.315   11.2484 9.7963 7.4144
 32  30  0.840 0.815 0.788 -0.340 -0.341   11.1602 9.7436 7.6543
 33  30  0.906 0.590 0.549 -0.380 -0.454   11.0878 9.5258 7.3293
 34  30  0.607 0.636 0.683 -0.110 -0.102   12.0354 10.6252 8.4311
 35  30  1.023 0.876 0.381 -0.484 -0.591   11.4777 10.0755 7.8769
 36  30  0.749 0.806 0.534 -0.233 -0.280   10.6943 9.2241 7.0459
 37  30  0.661 0.435 0.623 -0.159 -0.165   11.1144 9.6699 7.6091
 38  30  0.853 0.753 0.617 -0.346 -0.365   10.8080 9.3031 7.0558
 39  30  0.775 0.478 0.538 -0.258 -0.305   11.4466 9.9976 7.6052
 40  30  0.902 0.632 0.334 -0.394 -0.410   11.5079 10.1455 7.9263
 41  30  0.748 0.388 0.371 -0.209 -0.328   11.2918 9.8740 7.8766
 42  30  0.868 0.950 -0.194 -0.340 -0.408   11.2794 9.7883 7.6800
 43  30  0.920 1.002 0.576 -0.409 -0.439   11.4212 10.0585 7.8553
 44  30  0.767 0.863 0.457 -0.254 -0.290   10.6358 9.3904 7.3598
 45  30  0.706 0.351 0.716 -0.212 -0.193   11.6202 10.1930 8.1902
 46  30  0.763 0.619 0.251 -0.269 -0.251   11.7632 10.1795 7.8947
 47  30  0.603 0.036 0.529 -0.095 -0.119   11.1087 9.6081 7.4356
 48  30  0.630 0.196 0.514 -0.121 -0.147   10.9910 9.5983 7.5564
 49  30  0.887 0.275 0.573 -0.358 -0.444   11.4272 10.0330 7.8589
 50  30  0.861 0.794 0.338 -0.334 -0.408   11.8645 10.3528 8.0853
 51  30  0.572 0.242 0.522 -0.072 -0.069   11.3798 10.0564 8.1670
 52  30  0.827 0.612 0.608 -0.317 -0.344   10.8607 9.4414 7.3597
 53  30  0.939 0.750 0.634 -0.426 -0.463   10.9203 9.4310 7.3601
 54  30  0.993 1.085 0.532 -0.479 -0.517   11.5603 10.0461 7.8268
 55  30  0.801 0.795 0.531 -0.298 -0.305   11.3856 9.8485 7.6721
 56  30  0.774 0.617 0.515 -0.260 -0.299   10.7774 9.4699 7.3133
 57  30  0.664 0.369 0.617 -0.180 -0.135   11.2597 9.7484 7.5448
 58  30  0.662 0.644 0.525 -0.156 -0.171   10.7725 9.2952 7.2275
 59  30  0.700 0.436 0.509 -0.197 -0.205   11.1435 9.5680 7.1895
 60  30  0.835 0.660 0.494 -0.305 -0.394   11.0967 9.6415 7.5000
 61  30  0.785 0.717 0.656 -0.284 -0.287   11.0528 9.5735 7.3094
 62  30  0.850 0.513 0.513 -0.324 -0.399   11.4164 9.8544 7.5956
 63  30  0.814 0.497 0.569 -0.296 -0.344   11.2517 9.8476 7.5635
 64  30  0.711 0.542 0.416 -0.198 -0.235   11.1188 9.8039 7.8647
 65  30  0.875 0.714 0.408 -0.349 -0.419   10.7477 9.2603 7.2473
 66  30  0.694 0.681 0.617 -0.191 -0.198   11.1386 9.6872 7.5512
 67  30  0.898 0.736 0.391 -0.388 -0.414   11.5273 10.0520 7.9264
 68  30  0.802 0.540 0.430 -0.274 -0.355   10.8888 9.5225 7.5312
 69  30  1.009 0.893 0.675 -0.492 -0.539   11.8620 10.4036 8.3990
 70  30  0.829 0.540 0.557 -0.311 -0.365   11.5046 10.1444 8.3028
 71  30  0.680 0.384 0.460 -0.164 -0.208   11.0582 9.5907 7.5338
 72  30  0.896 0.755 0.591 -0.387 -0.412   11.3303 9.7862 7.6190
 73  30  0.832 0.317 0.732 -0.333 -0.327   11.2876 9.9835 7.8422
 74  30  0.923 0.937 0.624 -0.406 -0.456   11.3127 9.7502 7.4596
 75  30  0.761 1.062 0.282 -0.246 -0.286   11.1436 9.8359 7.8574
 76  30  0.681 0.416 0.524 -0.168 -0.207   11.3976 9.9629 7.7168
 77  30  0.757 0.422 0.383 -0.252 -0.265   11.1202 9.8133 7.6878
 78  30  0.690 0.850 0.336 -0.169 -0.230   11.2690 9.7261 7.4037
 79  30  0.696 0.235 0.608 -0.190 -0.208   11.3449 10.0013 7.7536
 80  30  1.019 0.827 0.671 -0.503 -0.546   11.6652 10.1427 8.0334
 81  30  0.544 0.200 0.546 -0.044 -0.044   12.1649 10.6300 8.2885
 82  30  0.857 0.510 0.569 -0.340 -0.387   11.2559 9.7857 7.5213
 83  30  0.887 0.697 0.498 -0.361 -0.437   11.2708 9.8263 7.4040
 84  30  0.625 0.673 0.573 -0.123 -0.128   11.2355 9.8847 7.7279
 85  30  0.813 0.427 0.579 -0.298 -0.340   11.4233 9.9980 7.7164
 86  30  0.948 0.342 0.576 -0.416 -0.509   11.0951 9.7304 7.7135
 87  30  0.750 0.768 0.538 -0.239 -0.268   11.0391 9.4787 7.1376
 88  30  0.623 0.461 0.557 -0.131 -0.108   10.9228 9.5812 7.3992
 89  30  0.844 0.676 0.450 -0.317 -0.395   11.5092 10.1423 7.9426
 90  30  0.817 0.301 0.730 -0.311 -0.327   11.2343 9.7394 7.5246
 91  30  0.869 0.632 0.311 -0.325 -0.451   11.3475 9.8814 7.6816
 92  30  0.622 0.259 0.684 -0.130 -0.107   11.8008 10.3225 8.1115
 93  30  0.679 0.234 0.548 -0.172 -0.192   11.2400 9.9976 7.9818
 94  30  0.828 0.717 0.415 -0.299 -0.380   10.8566 9.3925 7.1865
 95  30  0.862 0.530 0.456 -0.339 -0.403   10.9715 9.5355 7.2293
 96  30  0.759 0.692 0.737 -0.258 -0.261   11.5653 10.0994 7.8176
 97  30  0.648 0.668 0.585 -0.146 -0.151   11.2749 9.7969 7.6354
 98  30  0.645 0.268 0.334 -0.114 -0.195   11.3329 9.8801 7.6351
 99  30  0.838 1.034 0.407 -0.327 -0.358   11.1800 9.7145 7.3889
100  30  0.709 0.101 0.574 -0.199 -0.228   11.4817 10.0957 7.9742
---------------------------------------------------------------
AVG  30  0.795 0.587 0.522 -0.281 -0.320   11.3204 9.8773 7.7103
MIN  30  0.544 -0.018 -0.194 -0.532 -0.606   10.6358 9.2241 7.0459
MAX  30  1.041 1.201 0.788 -0.044 -0.044   12.2081 10.7852 8.5896

  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
  1  90  0.820 0.641 0.629 -0.313 -0.333   9.3730 8.3946 6.8262
  2  90  0.781 0.500 0.421 -0.267 -0.304   11.6694 9.9842 7.8752
  3  90  0.816 0.540 0.568 -0.309 -0.326   12.8750 11.3838 9.4034
  4  90  0.783 0.420 0.347 -0.249 -0.345   12.2430 11.0202 9.6509
  5  90  0.768 0.618 0.666 -0.263 -0.277   10.6053 8.6571 5.2307
  6  90  0.780 0.549 0.403 -0.255 -0.325   12.2279 10.3480 7.3578
  7  90  0.749 0.521 0.566 -0.236 -0.273   11.2177 9.9361 8.4441
  8  90  0.779 0.536 0.543 -0.264 -0.305   12.4428 11.0960 9.2626
  9  90  0.770 0.619 0.678 -0.269 -0.272   9.8788 8.3024 5.3695
 10  90  0.778 0.536 0.601 -0.270 -0.290   10.4117 8.8077 6.5949
 11  90  0.801 0.602 0.731 -0.301 -0.302   11.2104 9.5010 7.2156
 12  90  0.824 0.585 0.617 -0.308 -0.355   10.3898 9.0570 7.6047
 13  90  0.830 0.558 0.344 -0.316 -0.352   13.5343 12.3042 8.8710
 14  90  0.805 0.582 0.417 -0.284 -0.341   10.2810 9.2285 7.3932
 15  90  0.800 0.594 0.545 -0.304 -0.293   11.0619 9.6134 7.7704
 16  90  0.807 0.554 0.514 -0.295 -0.328   9.6642 7.3762 4.8412
 17  90  0.797 0.572 0.631 -0.304 -0.283   12.3117 10.9640 8.3582
 18  90  0.794 0.532 0.443 -0.278 -0.320   11.3538 9.7184 7.8900
 19  90  0.816 0.620 0.578 -0.306 -0.332   12.0837 10.9843 8.9017
 20  90  0.845 0.599 0.511 -0.337 -0.353   11.0142 9.0819 7.2799
 21  90  0.823 0.581 0.513 -0.301 -0.363   14.2130 12.7591 10.9225
 22  90  0.739 0.504 0.602 -0.229 -0.257   9.3170 8.4581 6.5657
 23  90  0.781 0.522 0.565 -0.267 -0.308   12.8551 11.7307 9.9643
 24  90  0.793 0.654 0.713 -0.288 -0.302   11.5485 9.9326 8.3708
 25  90  0.812 0.714 0.592 -0.304 -0.326   10.1406 8.7270 5.5478
 26  90  0.824 0.596 0.572 -0.310 -0.351   11.4017 9.6355 7.7187
 27  90  0.791 0.689 0.571 -0.279 -0.313   9.6902 8.2408 4.5301
 28  90  0.772 0.543 0.537 -0.261 -0.290   10.9396 9.3543 7.4892
 29  90  0.758 0.456 0.456 -0.231 -0.310   10.3311 8.1915 5.8371
 30  90  0.791 0.477 0.456 -0.275 -0.318   9.6868 8.2653 6.2483
 31  90  0.825 0.494 0.405 -0.298 -0.372   10.6615 9.2382 7.2509
 32  90  0.811 0.542 0.594 -0.305 -0.322   12.2407 10.9846 9.1987
 33  90  0.787 0.461 0.478 -0.264 -0.330   10.4686 8.7296 5.7372
 34  90  0.819 0.541 0.342 -0.290 -0.367   10.7554 9.6947 7.9129
 35  90  0.797 0.742 0.715 -0.294 -0.302   12.1670 10.4677 8.1539
 36  90  0.822 0.540 0.529 -0.306 -0.349   12.4098 11.1257 8.7349
 37  90  0.792 0.547 0.407 -0.262 -0.351   11.2335 9.5449 6.2699
 38  90  0.785 0.650 0.681 -0.281 -0.295   11.8697 10.5009 8.4580
 39  90  0.767 0.492 0.382 -0.237 -0.323   9.2092 7.2576 4.8022
 40  90  0.726 0.477 0.621 -0.219 -0.238   11.1749 9.6600 7.2957
 41  90  0.822 0.516 0.353 -0.324 -0.312   13.5092 12.2659 10.2680
 42  90  0.862 0.544 0.336 -0.331 -0.417   11.4302 9.6060 7.6456
 43  90  0.747 0.589 0.644 -0.242 -0.254   9.0201 8.3768 7.0432
 44  90  0.802 0.461 0.458 -0.282 -0.337   12.4570 11.0797 8.6999
 45  90  0.793 0.631 0.531 -0.274 -0.329   12.2617 10.1850 6.4330
 46  90  0.768 0.535 0.626 -0.269 -0.266   10.5628 8.9729 6.9084
 47  90  0.754 0.386 0.363 -0.231 -0.287   11.9655 10.3609 8.5788
 48  90  0.814 0.525 0.456 -0.295 -0.349   13.4855 12.4055 10.9427
 49  90  0.791 0.624 0.739 -0.291 -0.291   11.4684 10.4157 8.3892
 50  90  0.737 0.439 0.448 -0.220 -0.265   11.7789 9.8146 7.7194
 51  90  0.793 0.589 0.475 -0.275 -0.324   8.8642 8.1025 6.5144
 52  90  0.760 0.438 0.457 -0.240 -0.298   11.3328 10.0238 8.4862
 53  90  0.805 0.517 0.459 -0.288 -0.334   13.2662 11.5641 8.0387
 54  90  0.754 0.441 0.629 -0.245 -0.272   14.2877 13.0684 10.2700
 55  90  0.795 0.631 0.534 -0.283 -0.316   13.1452 11.5484 8.5433
 56  90  0.786 0.500 0.574 -0.268 -0.324   9.8616 8.5324 6.1831
 57  90  0.780 0.555 0.577 -0.268 -0.301   8.9806 7.4311 4.6568
 58  90  0.777 0.662 0.718 -0.274 -0.284   9.8756 8.5237 7.0626
 59  90  0.787 0.636 0.694 -0.286 -0.287   10.7722 9.8967 8.6790
 60  90  0.792 0.521 0.426 -0.262 -0.351   10.8974 9.0154 6.1010
 61  90  0.866 0.742 0.601 -0.364 -0.369   11.8389 10.4820 8.5932
 62  90  0.794 0.615 0.580 -0.285 -0.309   11.6197 10.3047 8.6233
 63  90  0.776 0.554 0.476 -0.253 -0.319   13.1454 11.8123 9.7313
 64  90  0.801 0.606 0.668 -0.303 -0.298   10.3079 9.4145 8.3508
 65  90  0.800 0.567 0.561 -0.281 -0.337   12.8311 10.9958 8.1424
 66  90  0.808 0.584 0.418 -0.287 -0.345   12.6843 11.4893 10.2726
 67  90  0.789 0.584 0.531 -0.281 -0.301   13.9463 12.5590 10.6114
 68  90  0.783 0.619 0.730 -0.294 -0.261   9.0709 7.5966 5.5013
 69  90  0.808 0.535 0.641 -0.298 -0.324   11.2614 9.8664 8.2305
 70  90  0.771 0.528 0.453 -0.248 -0.314   14.0952 12.4576 8.9570
 71  90  0.791 0.580 0.447 -0.268 -0.333   10.7498 9.3050 7.4117
 72  90  0.785 0.653 0.728 -0.284 -0.285   10.1106 9.2152 7.3278
 73  90  0.850 0.699 0.557 -0.338 -0.369   14.0016 11.5693 9.1254
 74  90  0.817 0.672 0.679 -0.311 -0.328   9.8420 8.4072 6.2360
 75  90  0.786 0.472 0.373 -0.250 -0.355   10.0050 8.5134 5.9983
 76  90  0.769 0.439 0.503 -0.252 -0.301   9.9159 8.7301 6.7971
 77  90  0.782 0.494 0.490 -0.264 -0.316   10.3296 8.7024 6.4502
 78  90  0.816 0.520 0.564 -0.304 -0.333   12.9934 11.3870 8.3651
 79  90  0.814 0.723 0.664 -0.304 -0.332   12.6739 10.9148 9.1292
 80  90  0.828 0.524 0.410 -0.297 -0.386   10.2645 8.8210 6.5885
 81  90  0.832 0.530 0.465 -0.299 -0.397   10.8235 9.5383 7.6429
 82  90  0.770 0.475 0.459 -0.255 -0.294   11.6238 11.1087 9.7842
 83  90  0.738 0.607 0.728 -0.237 -0.240   12.1770 10.0456 8.0543
 84  90  0.730 0.494 0.650 -0.226 -0.238   11.2205 9.5950 6.8383
 85  90  0.760 0.580 0.648 -0.253 -0.273   9.9423 8.9088 7.1569
 86  90  0.778 0.545 0.493 -0.263 -0.305   8.9633 7.0093 4.7721
 87  90  0.746 0.583 0.646 -0.243 -0.251   11.5052 10.0516 7.3510
 88  90  0.808 0.471 0.438 -0.283 -0.352   9.8550 8.8399 7.0399
 89  90  0.818 0.472 0.359 -0.282 -0.384   10.6811 9.3001 6.7383
 90  90  0.798 0.616 0.671 -0.290 -0.313   10.8674 10.3112 8.7408
 91  90  0.840 0.571 0.637 -0.336 -0.342   13.0690 12.1708 10.6935
 92  90  0.817 0.535 0.517 -0.306 -0.332   11.7171 10.3918 8.1990
 93  90  0.786 0.542 0.613 -0.277 -0.301   11.9567 11.3272 10.0123
 94  90  0.803 0.515 0.520 -0.289 -0.329   9.7599 8.4893 6.6171
 95  90  0.741 0.451 0.507 -0.228 -0.264   9.7949 8.0301 5.7335
 96  90  0.763 0.491 0.656 -0.259 -0.271   11.4719 9.9661 7.6113
 97  90  0.766 0.684 0.656 -0.261 -0.274   10.6704 9.1903 7.3121
 98  90  0.776 0.587 0.616 -0.267 -0.293   13.1796 11.7765 9.9444
 99  90  0.751 0.503 0.325 -0.222 -0.300   11.9125 10.0839 7.9506
100  90  0.761 0.618 0.775 -0.269 -0.247   13.7098 13.0098 11.5972
---------------------------------------------------------------
AVG  90  0.791 0.558 0.544 -0.278 -0.314   11.3398 9.9113 7.7655
MIN  90  0.726 0.386 0.325 -0.364 -0.417   8.8642 7.0093 4.5301
MAX  90  0.866 0.742 0.775 -0.219 -0.238   14.2877 13.0684 11.5972

